Date,ProductID,StockReceived,StockSold,StockOnHand
2021-11-11,39,155,116,39
2022-07-03,43,259,45,214
2021-11-16,25,236,196,40
2023-01-07,29,209,89,120
2022-07-02,26,336,280,56
2022-11-15,221,180,109,71
2022-01-08,174,403,104,299
2023-04-08,124,205,80,125
2023-06-03,18,94,42,52
2023-06-17,256,231,27,204
2022-11-28,229,76,72,4
2021-12-15,5,253,91,162
2022-09-10,44,406,24,382
2021-11-24,24,414,105,309
2021-11-01,17,198,60,138
2021-10-28,27,346,238,108
2023-07-06,150,223,52,171
2021-11-13,257,190,145,45
2023-02-12,123,287,128,159
2022-11-28,103,184,160,24
2022-01-08,29,466,126,340
2022-08-15,56,295,141,154
2022-07-25,4,221,190,31
2023-01-02,99,124,53,71
2022-10-01,50,404,236,168
2021-10-24,57,165,85,80
2022-08-14,29,147,93,54
2023-02-27,22,385,60,325
2023-05-12,57,428,285,143
2023-07-04,22,444,421,23
2022-11-16,39,239,101,138
2022-12-24,185,75,69,6
2022-03-19,83,170,40,130
2022-06-23,18,317,282,35
2022-08-03,78,386,44,342
2023-08-23,101,330,214,116
2022-11-08,174,66,59,7
2023-08-02,8,176,49,127
2023-02-06,102,394,294,100
2022-02-20,60,260,93,167
2021-10-04,77,100,61,39
2023-06-25,38,352,70,282
2022-10-11,19,169,26,143
2021-11-20,27,222,214,8
2022-08-19,117,347,174,173
2022-12-08,181,229,193,36
2023-02-27,25,69,19,50
2021-11-12,103,412,75,337
2023-07-07,8,306,242,64
2023-01-05,64,239,107,132
2023-06-30,67,449,407,42
2022-03-10,130,427,18,409
2021-12-15,166,341,15,326
2021-12-19,174,456,94,362
2021-10-24,181,436,398,38
2022-08-22,44,166,22,144
2021-10-13,103,159,26,133
2022-09-09,145,69,4,65
2022-08-14,27,433,431,2
2023-04-25,17,53,19,34
2022-12-16,31,458,140,318
2023-03-23,47,488,6,482
2022-06-09,80,379,329,50
2022-05-06,26,63,37,26
2021-11-08,27,212,110,102
2023-08-13,57,101,32,69
2022-08-31,145,292,59,233
2021-10-13,43,224,191,33
2023-06-10,57,306,131,175
2023-09-26,161,121,47,74
2022-10-29,26,265,201,64
2023-08-13,57,283,48,235
2022-10-23,41,456,448,8
2021-10-09,119,432,409,23
2022-01-07,258,464,2,462
2022-03-04,11,187,29,158
2023-06-16,17,429,27,402
2022-07-17,4,405,285,120
2022-05-24,3,357,335,22
2022-08-31,43,283,5,278
2022-03-19,44,309,8,301
2022-11-17,44,294,99,195
2022-09-30,136,500,106,394
2023-05-17,60,102,22,80
2022-06-12,174,468,287,181
2022-07-15,33,188,176,12
2023-07-03,85,184,16,168
2022-09-23,39,283,24,259
2022-10-14,13,217,170,47
2023-05-09,44,189,5,184
2022-09-29,43,426,322,104
2023-03-18,4,256,22,234
2023-07-13,44,282,236,46
2021-10-06,17,328,279,49
2022-11-28,8,152,143,9
2022-10-04,199,111,73,38
2022-12-26,19,307,303,4
2022-09-08,57,499,246,253
2023-06-19,19,90,1,89
2022-08-31,39,172,82,90
2023-05-09,86,95,60,35
2022-03-22,176,209,165,44
2022-03-18,136,356,146,210
2022-03-11,43,281,44,237
2022-08-29,15,358,251,107
2022-03-17,72,113,13,100
2023-08-09,42,406,21,385
2022-12-24,60,479,271,208
2022-11-08,8,256,105,151
2022-05-17,56,127,11,116
2022-05-17,22,306,236,70
2022-05-16,33,193,138,55
2023-02-28,45,379,41,338
2022-09-08,13,443,333,110
2021-10-28,44,261,5,256
2022-12-07,44,474,230,244
2023-05-25,135,278,266,12
2022-06-29,13,491,363,128
2023-03-18,5,311,22,289
2022-08-27,13,316,252,64
2022-07-24,26,203,100,103
2023-06-05,71,459,105,354
2021-10-16,82,146,86,60
2022-08-20,121,346,337,9
2022-07-12,165,291,41,250
2023-02-06,26,413,191,222
2022-02-07,110,124,119,5
2022-02-04,233,230,127,103
2022-03-15,17,287,197,90
2023-06-23,24,276,215,61
2023-05-30,112,131,52,79
2022-04-10,68,344,86,258
2021-12-06,5,317,216,101
2022-06-03,105,474,138,336
2023-02-03,13,250,41,209
2023-03-05,44,320,313,7
2022-02-06,44,146,96,50
2022-08-08,15,291,33,258
2023-01-21,122,368,75,293
2022-08-15,8,51,40,11
2023-03-16,125,403,266,137
2022-03-26,15,294,207,87
2021-12-21,168,441,282,159
2022-02-26,112,164,148,16
2023-05-05,107,236,236,0
2022-03-06,29,471,359,112
2021-12-02,64,226,101,125
2022-09-15,17,188,86,102
2022-10-06,27,162,72,90
2022-05-10,24,363,344,19
2021-10-12,127,444,13,431
2023-03-22,22,402,3,399
2022-04-20,38,74,12,62
2023-04-19,27,347,320,27
2022-11-26,60,389,134,255
2021-12-28,16,490,202,288
2022-02-21,89,216,36,180
2023-02-27,7,167,11,156
2023-01-17,24,179,169,10
2022-04-13,27,410,379,31
2022-07-26,15,111,8,103
2023-03-17,94,55,13,42
2023-02-14,3,285,86,199
2023-07-11,4,376,102,274
2022-05-03,102,464,411,53
2022-08-15,26,257,119,138
2023-09-09,27,157,50,107
2023-04-30,4,436,128,308
2022-10-27,176,468,75,393
2022-12-19,11,336,301,35
2022-11-06,5,86,50,36
2021-12-06,11,251,125,126
2023-05-14,57,485,153,332
2022-06-04,47,217,162,55
2023-07-02,39,76,70,6
2022-12-31,17,479,211,268
2023-04-19,94,96,11,85
2022-03-03,4,232,159,73
2023-01-05,4,334,306,28
2022-11-15,19,137,137,0
2021-10-12,87,409,56,353
2022-12-09,39,400,357,43
2022-10-17,133,229,84,145
2022-07-19,57,332,238,94
2023-02-16,19,222,161,61
2023-05-09,181,339,256,83
2022-08-04,13,142,51,91
2022-08-30,27,180,175,5
2023-07-26,24,426,199,227
2022-06-15,98,431,208,223
2022-11-30,18,89,56,33
2022-03-22,27,466,229,237
2023-09-23,17,207,193,14
2022-11-05,167,243,96,147
2021-11-01,96,340,110,230
2022-06-07,60,86,63,23
2022-08-18,15,252,195,57
2022-12-30,8,374,91,283
2022-06-04,166,127,72,55
2023-03-18,101,300,107,193
2022-10-26,22,187,164,23
2022-03-29,6,91,68,23
2021-10-29,44,374,374,0
2022-03-21,86,394,392,2
2022-12-05,11,408,403,5
2022-12-07,19,351,52,299
2023-05-24,43,147,64,83
2022-07-27,18,67,58,9
2023-02-14,18,465,357,108
2022-08-17,209,408,13,395
2022-02-10,26,409,145,264
2022-09-04,11,256,15,241
2023-09-27,39,455,385,70
2021-11-26,75,217,145,72
2022-10-11,132,478,261,217
2021-12-09,18,150,115,35
2023-02-25,42,393,153,240
2023-07-17,7,268,185,83
2022-03-21,93,362,15,347
2022-04-20,13,368,311,57
2022-04-18,63,481,440,41
2021-12-16,44,92,38,54
2022-01-21,56,491,289,202
2022-02-06,11,432,365,67
2022-02-22,23,290,18,272
2023-01-23,134,73,11,62
2023-02-26,18,498,498,0
2022-10-26,4,237,123,114
2022-06-22,75,360,276,84
2022-04-16,159,177,48,129
2023-01-30,27,180,8,172
2023-03-28,67,99,11,88
2022-12-02,43,193,53,140
2022-10-27,85,156,32,124
2022-01-28,12,395,179,216
2022-10-13,27,91,38,53
2022-07-04,225,484,3,481
2023-08-25,39,57,34,23
2021-11-24,216,456,56,400
2022-09-30,4,420,24,396
2022-11-01,176,129,4,125
2021-12-14,243,151,131,20
2023-07-09,90,437,126,311
2022-08-06,18,235,164,71
2023-05-23,192,186,61,125
2022-09-16,122,325,41,284
2021-10-24,4,498,494,4
2022-01-29,29,269,80,189
2022-02-05,44,430,169,261
2022-08-12,162,302,261,41
2022-03-10,60,111,4,107
2022-10-08,120,420,229,191
2022-06-03,28,425,149,276
2022-12-08,8,423,345,78
2022-10-11,13,336,14,322
2022-09-09,196,457,411,46
2022-05-07,60,188,142,46
2023-06-12,56,145,116,29
2023-09-20,34,354,72,282
2022-02-10,30,164,75,89
2023-05-18,54,318,288,30
2021-11-12,13,283,243,40
2022-02-03,56,87,68,19
2022-07-26,27,211,194,17
2021-12-06,3,417,219,198
2021-12-13,173,416,256,160
2023-05-21,43,445,350,95
2022-09-02,60,130,92,38
2023-06-12,15,59,11,48
2022-02-12,56,446,110,336
2021-10-13,45,281,253,28
2023-07-10,50,143,33,110
2023-07-24,60,270,61,209
2022-12-30,5,99,6,93
2022-02-24,11,408,224,184
2022-12-24,8,378,215,163
2023-05-29,29,146,5,141
2022-09-08,22,226,143,83
2022-01-18,15,405,318,87
2022-08-04,39,117,82,35
2023-06-29,47,334,86,248
2023-06-28,39,415,206,209
2022-09-14,8,405,396,9
2022-01-18,24,488,72,416
2022-03-25,39,291,254,37
2022-10-07,39,488,249,239
2022-01-06,44,121,79,42
2022-05-19,53,470,457,13
2023-05-13,23,87,40,47
2022-01-07,111,301,156,145
2023-09-06,3,212,65,147
2022-04-14,29,174,76,98
2023-03-30,63,496,6,490
2023-04-28,78,457,90,367
2021-11-04,22,328,25,303
2022-04-19,109,262,224,38
2023-05-15,42,223,64,159
2022-10-04,60,89,26,63
2023-03-26,18,131,71,60
2023-07-24,44,447,429,18
2021-11-03,44,215,13,202
2022-05-12,17,127,73,54
2022-08-03,60,461,430,31
2023-03-16,56,365,245,120
2021-11-04,126,129,96,33
2022-08-25,4,349,114,235
2023-05-20,29,254,19,235
2023-04-24,8,110,56,54
2021-12-22,22,393,60,333
2022-04-06,17,395,279,116
2022-06-26,259,295,80,215
2022-07-04,26,262,191,71
2021-11-15,236,65,4,61
2022-09-15,132,226,25,201
2023-08-26,44,406,389,17
2023-08-30,56,396,60,336
2022-09-08,61,465,363,102
2022-10-20,17,173,94,79
2023-04-23,98,337,93,244
2023-05-18,104,350,66,284
2023-01-22,81,431,124,307
2022-08-26,17,75,29,46
2021-12-30,39,322,261,61
2023-01-02,92,378,42,336
2022-07-09,33,376,363,13
2023-01-06,4,76,48,28
2022-10-30,31,272,103,169
2022-11-27,17,246,52,194
2023-07-01,57,123,11,112
2023-01-18,10,350,147,203
2023-08-11,17,217,102,115
2021-10-25,41,444,394,50
2022-05-24,190,336,26,310
2021-10-07,18,423,318,105
2023-01-20,5,152,114,38
2021-12-24,18,100,32,68
2022-08-11,57,360,337,23
2022-05-18,17,275,160,115
2022-02-20,260,314,301,13
2022-07-18,44,418,269,149
2022-06-10,60,310,128,182
2022-04-05,8,61,25,36
2021-12-13,24,374,28,346
2022-12-19,43,115,30,85
2023-09-18,86,279,46,233
2022-07-16,22,294,269,25
2023-03-18,95,149,109,40
2023-09-20,11,374,50,324
2022-12-05,261,364,338,26
2023-03-05,136,159,31,128
2022-04-25,39,461,358,103
2022-08-06,65,270,139,131
2022-08-06,123,414,279,135
2022-09-19,4,224,83,141
2023-01-22,225,439,179,260
2022-09-16,13,199,66,133
2023-09-08,47,100,45,55
2023-09-26,17,135,30,105
2023-01-26,57,241,7,234
2021-10-19,43,98,49,49
2022-09-21,105,194,77,117
2023-01-28,62,270,161,109
2022-12-30,7,282,175,107
2022-12-05,15,311,258,53
2023-03-08,4,136,73,63
2023-02-19,107,391,168,223
2023-07-14,17,480,7,473
2023-01-27,39,420,246,174
2023-06-04,3,458,284,174
2021-10-03,29,183,144,39
2022-07-01,43,425,51,374
2022-11-11,5,372,95,277
2023-01-02,5,423,49,374
2023-05-29,131,454,284,170
2022-05-24,93,410,217,193
2023-08-13,72,351,48,303
2023-09-09,5,390,229,161
2023-08-07,27,77,75,2
2023-04-17,37,62,3,59
2022-12-06,4,118,1,117
2021-11-02,77,125,7,118
2023-06-14,43,405,247,158
2021-10-21,11,151,36,115
2021-09-30,27,269,121,148
2023-06-04,56,376,234,142
2022-06-14,29,427,231,196
2022-07-08,60,245,26,219
2022-07-01,44,80,5,75
2022-01-10,15,143,79,64
2023-07-20,11,309,227,82
2022-06-03,249,102,60,42
2021-12-15,39,224,150,74
2023-05-12,94,290,208,82
2022-05-21,133,348,101,247
2022-03-11,5,264,76,188
2022-04-28,5,340,5,335
2022-09-05,60,352,162,190
2021-12-25,94,421,202,219
2021-12-18,75,64,57,7
2023-09-06,29,201,116,85
2023-03-27,11,473,72,401
2022-03-10,27,134,10,124
2022-08-06,26,341,257,84
2022-09-10,262,326,278,48
2022-03-27,112,250,217,33
2022-05-11,24,159,18,141
2023-02-15,17,299,109,190
2023-06-28,185,414,20,394
2021-10-03,56,211,15,196
2023-03-07,11,385,33,352
2022-10-23,19,218,182,36
2022-04-14,42,113,95,18
2022-08-20,26,93,47,46
2023-06-10,114,103,16,87
2023-07-29,44,53,17,36
2022-07-14,5,337,128,209
2022-04-01,90,444,363,81
2023-05-30,60,143,133,10
2022-07-06,133,286,73,213
2022-08-13,54,458,400,58
2023-06-28,24,282,99,183
2021-11-18,17,444,13,431
2023-02-24,27,70,52,18
2022-01-02,29,309,3,306
2023-06-08,56,102,53,49
2023-04-20,1,346,57,289
2022-07-25,136,471,259,212
2021-11-02,56,457,165,292
2022-01-02,22,177,32,145
2021-10-10,56,434,417,17
2023-02-17,160,140,118,22
2022-04-07,113,444,257,187
2022-04-02,60,132,39,93
2022-09-08,22,88,77,11
2021-11-05,44,303,204,99
2022-07-18,17,476,319,157
2022-06-14,39,115,46,69
2022-11-08,11,145,95,50
2022-09-21,187,148,63,85
2022-01-18,44,207,126,81
2022-03-22,8,352,81,271
2022-09-24,94,203,127,76
2021-10-19,118,228,67,161
2023-04-18,125,181,24,157
2022-02-11,10,194,42,152
2022-04-14,61,408,401,7
2022-04-09,80,242,238,4
2022-09-23,124,422,286,136
2021-12-18,15,208,173,35
2022-02-22,18,417,382,35
2021-11-19,56,368,318,50
2022-05-30,170,130,64,66
2022-06-08,191,479,38,441
2023-04-03,8,457,147,310
2023-06-01,190,135,79,56
2023-01-11,53,61,7,54
2022-09-04,26,226,163,63
2022-01-15,48,338,233,105
2022-05-02,5,142,68,74
2023-05-07,5,149,9,140
2023-08-21,120,451,187,264
2023-03-07,147,233,189,44
2021-10-24,3,179,9,170
2022-12-08,76,181,175,6
2023-05-25,52,168,127,41
2022-07-05,18,330,49,281
2022-02-05,103,463,30,433
2023-08-29,19,305,258,47
2023-09-28,9,187,101,86
2023-02-24,16,224,21,203
2022-02-17,53,488,34,454
2022-09-29,6,386,117,269
2022-04-01,29,68,57,11
2021-11-04,13,230,117,113
2023-05-07,203,276,105,171
2023-02-11,56,61,12,49
2022-04-19,17,260,8,252
2023-01-11,8,446,64,382
2022-04-07,86,393,275,118
2021-10-10,45,185,106,79
2021-12-22,29,479,199,280
2021-10-30,67,228,155,73
2023-02-06,13,211,56,155
2022-05-13,32,95,59,36
2021-10-03,19,499,410,89
2023-03-23,128,490,381,109
2022-08-10,18,244,57,187
2023-02-15,13,376,209,167
2023-08-09,43,352,132,220
2023-04-24,56,132,86,46
2022-11-01,24,62,27,35
2023-08-17,48,104,57,47
2022-10-14,4,489,444,45
2021-11-20,27,376,90,286
2022-04-24,131,432,218,214
2023-06-23,13,463,246,217
2023-09-07,43,344,175,169
2023-09-12,83,156,154,2
2022-06-30,24,287,75,212
2022-10-17,17,290,51,239
2022-07-18,145,323,127,196
2022-10-10,125,318,47,271
2022-06-12,129,394,206,188
2023-08-08,43,422,395,27
2022-01-22,63,417,84,333
2022-05-04,22,363,27,336
2022-11-20,62,130,26,104
2021-11-15,52,443,62,381
2023-01-18,27,325,307,18
2022-02-20,15,233,178,55
2022-04-04,138,335,192,143
2023-09-10,13,476,59,417
2022-11-12,43,110,32,78
2022-11-24,120,343,279,64
2023-01-17,57,299,242,57
2022-05-19,89,50,6,44
2023-03-10,10,166,99,67
2023-03-15,85,216,132,84
2021-10-01,166,481,152,329
2022-01-22,15,432,412,20
2022-01-03,129,312,128,184
2022-11-12,45,316,197,119
2023-03-10,4,57,17,40
2023-03-01,60,313,117,196
2022-07-06,56,69,28,41
2023-02-02,57,117,97,20
2022-04-12,24,261,105,156
2022-10-12,112,472,28,444
2022-08-09,47,107,82,25
2022-01-09,56,167,134,33
2022-06-29,18,353,137,216
2022-12-19,19,123,56,67
2023-04-12,263,354,235,119
2021-11-25,90,172,133,39
2022-10-26,93,403,319,84
2023-04-07,27,280,249,31
2023-04-06,5,448,373,75
2022-08-24,39,302,9,293
2023-09-09,7,496,401,95
2022-03-20,29,330,250,80
2023-09-07,57,236,134,102
2023-07-09,23,145,142,3
2022-12-19,56,258,49,209
2021-11-30,57,175,81,94
2022-06-01,147,398,388,10
2023-01-22,11,61,52,9
2022-11-25,60,268,140,128
2023-09-15,8,144,133,11
2022-02-26,39,107,104,3
2023-03-25,22,442,36,406
2023-05-22,5,319,6,313
2021-11-21,27,500,143,357
2023-09-22,60,222,219,3
2022-05-20,17,185,39,146
2023-02-17,2,421,47,374
2022-02-18,8,120,17,103
2022-11-04,68,222,125,97
2022-12-27,22,271,215,56
2022-05-13,8,460,330,130
2022-01-15,119,485,3,482
2023-06-06,77,495,208,287
2023-08-23,61,242,233,9
2022-04-15,5,367,278,89
2022-04-19,25,227,164,63
2021-10-19,56,228,210,18
2021-11-18,15,126,71,55
2022-05-12,143,63,25,38
2022-07-26,29,334,4,330
2022-11-08,64,131,108,23
2023-07-14,131,373,303,70
2023-07-31,15,257,114,143
2022-06-14,18,269,33,236
2021-12-14,44,109,93,16
2022-07-23,22,269,33,236
2022-09-03,136,251,161,90
2023-07-17,101,261,139,122
2023-08-24,63,460,393,67
2023-09-26,60,474,293,181
2023-06-30,43,343,68,275
2023-02-08,26,218,7,211
2022-01-20,56,187,11,176
2022-09-14,11,69,45,24
2023-04-17,1,265,244,21
2022-08-05,44,384,124,260
2023-08-10,38,343,220,123
2022-12-24,264,85,23,62
2023-09-22,60,210,105,105
2023-09-21,145,346,40,306
2022-01-31,60,164,81,83
2021-10-18,210,104,6,98
2022-04-20,19,342,128,214
2022-01-11,17,100,12,88
2022-07-21,57,327,53,274
2023-06-20,114,476,99,377
2022-04-19,38,454,210,244
2022-05-22,101,281,70,211
2022-07-25,98,418,378,40
2023-09-05,43,124,100,24
2021-10-16,94,249,12,237
2022-04-22,27,213,80,133
2022-12-14,29,72,27,45
2023-03-31,238,351,181,170
2022-11-06,44,362,108,254
2023-08-08,5,283,3,280
2023-07-24,80,301,256,45
2023-01-02,17,473,202,271
2022-04-18,13,149,113,36
2022-07-28,57,64,38,26
2022-06-30,51,469,43,426
2023-03-22,11,417,305,112
2023-01-08,15,117,32,85
2022-08-06,14,187,24,163
2022-08-04,56,427,395,32
2023-08-19,44,219,60,159
2021-12-01,86,435,173,262
2022-03-29,5,432,260,172
2022-10-24,84,276,218,58
2022-04-30,122,173,160,13
2023-07-10,25,400,288,112
2023-05-07,17,328,40,288
2021-10-31,15,492,459,33
2022-03-13,8,150,27,123
2022-02-08,102,96,54,42
2023-04-23,24,226,168,58
2022-08-16,41,325,97,228
2022-12-17,75,346,289,57
2022-08-07,123,388,53,335
2021-10-01,19,384,227,157
2022-04-17,8,224,172,52
2023-02-13,252,279,88,191
2023-07-02,22,328,204,124
2022-08-21,22,178,138,40
2022-01-31,17,180,117,63
2022-08-14,19,105,61,44
2022-08-14,6,323,184,139
2021-11-03,47,51,34,17
2022-09-21,4,293,142,151
2022-05-29,187,493,107,386
2023-09-09,71,281,3,278
2023-02-12,1,68,32,36
2023-02-10,114,409,335,74
2023-01-21,151,297,43,254
2022-04-10,17,166,97,69
2022-11-06,4,76,18,58
2022-04-17,56,460,302,158
2022-10-03,11,363,108,255
2022-11-05,84,210,147,63
2022-10-10,26,409,121,288
2023-01-17,113,286,118,168
2022-08-28,57,388,365,23
2023-05-10,33,352,178,174
2022-01-07,39,440,141,299
2022-10-24,4,271,204,67
2022-06-22,265,347,103,244
2021-10-30,79,108,69,39
2022-04-25,138,215,120,95
2022-10-04,15,118,22,96
2023-07-12,24,497,68,429
2021-12-09,18,373,145,228
2023-03-31,49,476,380,96
2022-12-02,13,350,48,302
2023-06-18,52,62,11,51
2022-11-04,150,218,80,138
2023-05-30,181,247,103,144
2023-06-18,43,436,319,117
2021-10-20,45,181,141,40
2021-12-05,17,183,117,66
2023-09-16,22,366,163,203
2023-06-07,63,499,127,372
2022-03-02,161,319,110,209
2022-09-07,29,52,3,49
2022-09-07,111,125,119,6
2023-03-04,117,200,98,102
2023-09-22,22,481,223,258
2022-06-02,11,73,9,64
2023-07-22,29,72,5,67
2022-12-18,12,351,349,2
2023-04-14,3,115,50,65
2022-10-03,3,354,137,217
2021-10-12,44,74,74,0
2023-06-21,82,449,35,414
2022-02-21,88,488,274,214
2022-02-28,24,433,362,71
2023-06-07,145,456,241,215
2022-10-12,165,73,54,19
2022-08-26,113,225,102,123
2021-12-06,103,158,117,41
2023-08-12,12,347,102,245
2023-01-22,94,369,75,294
2021-12-20,126,458,440,18
2022-11-27,8,430,312,118
2022-04-10,63,364,353,11
2022-02-07,19,356,46,310
2022-05-13,22,100,41,59
2022-06-25,56,265,161,104
2022-05-03,80,445,178,267
2022-11-14,11,350,129,221
2022-01-09,39,181,20,161
2022-04-10,29,430,352,78
2023-06-02,11,185,151,34
2022-05-01,9,162,123,39
2023-02-24,57,193,112,81
2021-10-14,4,55,17,38
2022-11-08,39,459,353,106
2022-03-14,39,447,348,99
2022-11-16,185,69,65,4
2022-10-28,99,240,54,186
2023-01-30,15,121,110,11
2023-01-04,57,108,41,67
2023-08-02,56,111,14,97
2022-04-22,150,349,246,103
2022-03-31,8,108,65,43
2023-09-20,4,191,171,20
2022-12-12,103,136,21,115
2022-03-30,153,232,133,99
2023-08-07,124,223,136,87
2021-11-23,2,384,339,45
2023-08-18,18,172,156,16
2022-10-16,9,309,99,210
2021-11-14,48,213,85,128
2023-04-01,17,392,58,334
2023-05-01,39,127,88,39
2022-10-03,17,274,74,200
2022-09-13,265,477,127,350
2022-06-10,27,332,199,133
2023-09-20,60,165,116,49
2023-02-07,19,228,201,27
2023-04-14,8,164,45,119
2022-05-26,18,397,62,335
2023-08-23,68,305,55,250
2022-05-30,39,475,334,141
2022-06-10,17,227,23,204
2022-08-02,11,359,323,36
2022-10-29,13,192,118,74
2023-02-25,27,228,134,94
2022-07-03,185,94,17,77
2021-11-09,19,298,116,182
2022-03-06,152,413,234,179
2022-02-16,56,56,17,39
2022-03-28,41,222,206,16
2023-09-05,39,255,140,115
2023-02-18,39,290,101,189
2022-11-15,18,396,66,330
2022-12-06,11,185,168,17
2021-11-30,90,84,75,9
2022-10-15,97,254,168,86
2022-02-09,15,349,235,114
2022-11-28,7,71,39,32
2023-03-05,57,101,40,61
2023-02-24,61,63,49,14
2022-04-17,11,277,59,218
2023-01-28,51,70,51,19
2022-12-19,101,240,21,219
2023-04-18,116,447,327,120
2022-12-24,42,185,25,160
2022-07-07,161,307,158,149
2023-03-30,29,493,112,381
2022-10-04,5,168,123,45
2023-03-26,57,445,204,241
2023-07-17,5,412,395,17
2022-10-11,266,82,5,77
2022-04-21,44,250,198,52
2021-10-08,85,281,173,108
2023-09-18,1,267,241,26
2023-09-14,153,321,76,245
2023-05-10,27,71,38,33
2023-01-27,25,150,109,41
2021-11-05,8,406,333,73
2023-05-27,60,452,404,48
2023-03-20,11,471,393,78
2022-01-20,19,315,71,244
2022-03-16,87,134,8,126
2022-03-04,19,464,454,10
2022-07-04,123,69,65,4
2022-06-03,24,69,13,56
2022-09-28,22,341,13,328
2023-04-08,90,241,139,102
2022-05-23,24,236,146,90
2023-04-09,220,393,216,177
2022-03-17,18,156,110,46
2021-10-17,2,127,98,29
2022-06-29,94,81,2,79
2023-09-27,13,211,98,113
2023-01-25,22,223,41,182
2023-07-18,7,492,170,322
2022-11-22,13,119,82,37
2022-05-13,24,161,80,81
2022-01-22,44,190,132,58
2021-10-02,36,365,321,44
2023-04-11,19,217,167,50
2023-09-06,31,382,295,87
2021-10-01,57,430,347,83
2023-01-10,56,74,32,42
2022-12-05,4,284,200,84
2022-03-16,41,95,61,34
2022-04-12,101,72,58,14
2021-11-01,8,396,260,136
2023-08-20,84,411,343,68
2022-09-12,53,354,170,184
2022-04-27,27,472,390,82
2023-08-03,50,52,21,31
2023-04-05,120,261,77,184
2022-12-07,196,451,393,58
2023-01-22,27,262,46,216
2023-04-17,26,347,232,115
2022-07-16,267,483,107,376
2022-03-29,13,108,51,57
2022-10-31,24,151,61,90
2022-12-26,17,122,98,24
2023-05-07,39,461,394,67
2023-05-29,82,416,255,161
2023-09-15,53,116,116,0
2022-12-02,29,265,173,92
2023-01-25,27,404,141,263
2022-06-11,5,330,282,48
2022-07-06,19,421,73,348
2022-05-16,204,471,251,220
2023-09-10,19,368,141,227
2022-02-18,171,494,259,235
2022-07-12,85,367,187,180
2022-06-28,43,131,23,108
2023-06-29,5,161,20,141
2022-02-05,97,276,72,204
2023-08-07,268,426,376,50
2021-10-02,27,245,179,66
2023-05-21,17,472,73,399
2023-04-24,19,202,42,160
2022-05-17,128,171,71,100
2023-08-14,102,487,151,336
2023-03-12,29,221,8,213
2022-12-19,85,138,69,69
2023-07-13,43,479,23,456
2022-05-28,56,109,98,11
2022-04-29,57,105,56,49
2023-03-29,63,200,48,152
2021-09-30,26,405,320,85
2023-07-23,12,58,24,34
2023-07-17,52,288,16,272
2023-05-22,57,429,347,82
2023-06-07,17,363,264,99
2021-12-12,181,364,65,299
2023-07-24,60,397,294,103
2023-02-17,60,301,54,247
2021-10-12,102,50,50,0
2023-05-25,27,472,222,250
2022-04-14,11,229,2,227
2023-09-08,135,255,171,84
2022-02-18,19,338,111,227
2023-05-07,64,259,67,192
2023-08-17,43,177,33,144
2023-02-05,43,456,60,396
2022-01-05,87,356,97,259
2022-03-11,26,465,265,200
2023-07-24,150,324,182,142
2022-07-28,143,470,293,177
2022-11-02,90,77,56,21
2022-12-23,56,378,122,256
2023-03-28,43,200,15,185
2023-07-24,111,404,402,2
2022-04-09,89,492,282,210
2022-06-05,112,295,79,216
2023-02-16,21,441,229,212
2023-09-10,105,342,174,168
2022-07-29,5,367,132,235
2022-05-30,27,189,187,2
2021-12-17,39,220,118,102
2022-08-17,44,153,49,104
2023-06-21,114,141,133,8
2022-06-11,44,162,18,144
2023-01-14,29,465,95,370
2021-12-06,60,448,184,264
2022-03-22,27,421,210,211
2021-11-13,28,380,285,95
2022-01-18,83,176,157,19
2022-05-06,80,317,84,233
2022-01-10,49,60,30,30
2023-04-02,13,207,136,71
2021-10-24,269,213,67,146
2022-07-31,26,85,23,62
2022-09-25,270,460,147,313
2022-05-18,13,135,91,44
2023-08-17,45,146,113,33
2022-06-06,22,69,51,18
2022-01-07,24,478,320,158
2022-03-27,5,317,160,157
2023-06-17,204,50,41,9
2022-03-07,28,254,96,158
2023-04-30,67,108,14,94
2023-07-20,3,52,51,1
2022-09-08,118,53,24,29
2022-05-30,103,171,97,74
2022-01-10,78,347,235,112
2023-01-04,84,290,266,24
2021-11-04,24,92,22,70
2022-03-10,57,295,181,114
2022-08-02,132,438,99,339
2022-12-21,24,74,39,35
2022-11-25,98,233,188,45
2023-09-18,39,255,98,157
2021-11-16,5,101,5,96
2022-04-11,24,96,96,0
2022-06-06,56,391,243,148
2023-02-22,13,256,165,91
2022-04-23,113,70,30,40
2021-10-09,89,432,53,379
2023-03-19,19,312,12,300
2022-09-29,81,386,247,139
2022-09-16,196,410,230,180
2021-11-07,22,217,82,135
2023-03-15,17,443,442,1
2021-11-05,46,228,39,189
2022-11-13,29,454,243,211
2022-01-19,15,385,205,180
2022-10-25,17,125,116,9
2022-08-27,162,473,317,156
2022-06-04,17,370,15,355
2022-08-03,19,217,118,99
2022-04-19,77,409,31,378
2023-08-18,32,163,81,82
2022-04-29,18,51,25,26
2022-11-05,24,142,138,4
2021-11-21,83,452,347,105
2023-09-25,27,366,125,241
2023-07-01,15,200,69,131
2023-02-25,102,246,61,185
2023-09-09,29,286,261,25
2023-05-29,8,418,102,316
2022-02-02,159,100,44,56
2022-06-07,5,121,68,53
2021-10-27,33,279,96,183
2022-11-01,8,170,77,93
