Date,ProductID,CustomerID,SupplierID,ShipperID,QuantitySold,TotalAmount,DiscountAmount,NetAmount
2022-07-31,35,439,14,10,65,3004.95,0.68,3004.27
2022-03-21,136,440,5,4,16,15922.08,86.59,15835.49
2023-07-18,137,441,30,2,58,3944.58,11.89,3932.690000000001
2022-12-16,29,442,5,3,9,5778.99,164.83,5614.16
2023-05-16,138,443,19,15,10,2686.1000000000004,20.44,2665.6600000000003
2023-08-18,26,444,10,18,71,61972.35,107.5,61864.85
2022-02-27,65,445,5,1,46,45775.98,10.17,45765.810000000005
2021-12-07,39,446,17,2,87,86576.31,107.77,86468.54
2022-08-16,93,447,21,1,2,1284.22,63.76,1220.46
2022-01-06,11,448,23,3,30,19801.5,87.62,19713.88
2023-07-14,39,449,9,3,52,51746.76,0.42,51746.34
2022-09-30,86,450,5,11,68,44275.48,147.06,44128.420000000006
2022-11-24,89,451,18,7,2,773.14,72.87,700.27
2023-01-23,17,452,1,7,25,17334.75,72.36,17262.39
2023-04-02,1,453,21,17,16,10437.6,82.47,10355.13
2022-10-14,53,454,24,11,78,50786.58,21.37,50765.21
2023-01-13,59,455,1,7,49,48761.37,24.16,48737.21
2022-04-25,56,456,23,12,83,3837.09,12.11,3824.98
2022-09-30,52,457,5,9,64,2958.72,6.44,2952.28
2021-12-17,139,458,10,6,41,40800.33,225.07,40575.26
2022-10-29,4,459,8,15,53,19292.53,18.58,19273.95
2023-01-19,39,460,38,9,1,995.13,69.62,925.51
2023-01-14,4,461,15,1,16,5824.16,82.0,5742.16
2022-10-05,140,462,12,12,13,3491.9300000000003,50.32,3441.61
2021-10-06,19,463,5,12,67,56292.73,109.27,56183.46000000001
2021-11-14,17,464,5,7,16,11094.24,125.85,10968.39
2022-12-05,77,465,5,7,38,25081.9,165.2,24916.7
2023-07-01,47,466,21,4,43,19826.87,104.48,19722.39
2022-04-19,27,467,8,16,1,461.09,61.25,399.84
2022-02-28,54,468,9,13,96,21966.72,54.69,21912.03
2023-07-15,27,469,21,12,48,22132.32,133.94,21998.38
2022-03-29,141,470,11,2,18,15123.420000000002,112.3,15011.120000000004
2023-08-17,4,471,11,2,14,5096.139999999999,39.99,5056.15
2023-05-17,64,472,9,10,65,56735.25,63.42,56671.83
2023-02-14,29,473,4,13,51,32747.61,179.81,32567.8
2022-06-19,17,474,25,12,15,10400.85,46.32,10354.53
2023-04-22,29,475,18,6,23,14768.53,153.49,14615.04
2022-06-03,37,476,5,6,74,48273.9,172.18,48101.72
2022-02-12,11,477,4,1,49,32342.45,88.49,32253.959999999995
2023-04-26,26,478,14,9,46,40151.1,70.18,40080.92
2022-07-15,24,479,23,4,69,26673.33,12.87,26660.46
2021-10-15,114,480,12,18,37,34421.1,7.28,34413.82
2022-08-17,103,481,8,18,31,29497.43,251.42,29246.01
2022-05-24,8,482,11,8,67,4556.67,19.71,4536.96
2023-09-09,65,483,35,18,79,78615.27,293.84,78321.43000000001
2023-03-16,24,484,3,3,99,38270.43,25.88,38244.55
2023-08-30,69,485,7,17,63,53388.09,240.82,53147.27
2021-11-08,56,486,12,2,75,3467.2499999999995,2.85,3464.4
2022-03-16,44,487,19,4,62,14186.84,47.08,14139.76
2022-11-22,142,488,3,17,91,58432.01,61.29,58370.72
2022-02-09,56,489,29,17,76,3513.48,1.49,3511.99
2023-05-27,5,490,9,18,84,54797.4,138.84,54658.560000000005
2023-05-03,26,491,10,12,93,81175.05,69.5,81105.55
2023-01-15,11,492,5,4,69,45543.45,94.79,45448.66
2023-03-19,42,493,3,17,39,2652.3900000000003,2.83,2649.5600000000004
2023-09-16,18,494,3,12,92,59902.12,181.0,59721.12
2023-02-14,56,495,18,12,93,4299.389999999999,1.75,4297.639999999999
2022-02-08,26,496,28,8,16,13965.6,108.25,13857.35
2021-12-21,143,497,7,14,81,5508.81,14.31,5494.5
2023-05-29,22,498,5,9,25,6715.25,4.38,6710.87
2023-01-22,5,499,14,14,63,41098.05,185.75,40912.3
2022-04-22,22,500,6,17,71,19071.31,14.34,19056.97
2023-03-19,43,501,9,15,93,40159.26,34.06,40125.2
2022-08-08,144,502,18,14,46,19863.72,20.82,19842.9
2022-06-23,29,503,9,7,1,642.11,72.66,569.45
2022-10-04,44,504,23,13,40,9152.8,58.15,9094.65
2023-08-11,43,505,38,16,7,3022.74,34.82,2987.92
2023-03-16,44,506,24,15,41,9381.62,28.59,9353.03
2021-10-28,24,507,29,10,56,21647.92,42.12,21605.8
2022-03-17,19,508,19,1,44,36968.36,39.19,36929.17
2022-02-12,145,509,5,6,68,18265.48,5.24,18260.24
2022-09-13,56,510,10,11,63,2912.49,9.29,2903.2
2022-10-14,15,511,6,11,33,27965.19,36.35,27928.84
2022-11-04,91,512,4,7,85,36704.7,12.4,36692.3
2022-07-24,85,513,17,10,43,29815.77,45.96,29769.81
2022-03-07,22,514,19,15,64,17191.04,47.72,17143.32
2021-12-01,22,515,9,11,50,13430.5,0.75,13429.75
2023-06-20,17,516,12,3,56,38829.84,199.15,38630.69
2022-06-17,56,517,15,2,59,2727.57,11.11,2716.46
2023-09-17,111,518,7,10,21,19536.3,105.56,19430.74
2023-04-03,8,519,25,6,62,4216.62,14.49,4202.13
2022-01-25,15,520,4,12,72,61014.96,17.85,60997.11
2023-09-01,27,521,39,17,45,20749.05,109.63,20639.42
2021-10-26,8,522,10,14,68,4624.68,20.21,4604.47
2023-07-21,66,523,25,8,87,75937.95,63.16,75874.79
2023-05-08,29,524,3,18,41,26326.51,174.8,26151.710000000003
2022-12-16,26,525,1,14,40,34914.0,155.98,34758.02
2022-03-11,26,526,18,1,46,40151.1,248.18,39902.92
2022-12-15,19,527,3,15,98,82338.62000000001,0.36,82338.26000000001
2022-09-19,138,528,18,14,12,3223.32,72.89,3150.4300000000003
2022-05-13,11,529,5,3,8,5280.4,77.88,5202.52
2023-07-05,57,530,17,8,14,6063.400000000001,67.56,5995.84
2023-07-10,15,531,11,14,24,20338.32,18.61,20319.71
2021-10-29,10,532,12,9,53,22954.300000000003,118.94,22835.360000000004
2023-04-17,146,533,19,17,98,64684.9,135.38,64549.52
2022-02-22,33,534,1,12,26,16928.86,38.32,16890.54
2023-07-25,15,535,15,11,73,61862.39,134.36,61728.03
2021-12-13,26,536,6,6,62,54116.7,106.8,54009.9
2023-06-22,5,537,37,12,19,12394.65,22.68,12371.97
2021-12-01,101,538,12,4,84,71184.12,118.39,71065.73
2022-07-02,43,539,14,13,16,6909.12,113.29,6795.83
2021-10-27,101,540,24,13,87,73726.40999999999,58.98,73667.43
2023-07-29,19,541,11,10,86,72256.34000000001,222.18,72034.16000000002
2023-05-08,122,542,6,2,15,6477.3,11.48,6465.820000000001
2022-03-04,29,543,23,5,89,57147.79,173.73,56974.06
2022-01-30,29,544,24,1,54,34673.94,137.02,34536.920000000006
2021-09-30,8,545,4,9,78,5304.780000000001,11.46,5293.320000000001
2022-03-14,147,546,19,11,50,21655.0,46.39,21608.61
2022-08-26,44,547,22,4,82,18763.24,35.29,18727.95
2022-10-14,18,548,25,8,73,47531.03,118.1,47412.93
2022-11-10,43,549,25,1,79,34113.78,0.39,34113.39
2023-09-19,148,550,18,5,65,41737.15,104.75,41632.4
2023-03-14,13,551,23,17,13,12093.9,180.25,11913.65
2022-06-18,26,552,4,12,98,85539.3,219.53,85319.77
2023-03-09,22,553,32,4,6,1611.66,65.02,1546.64
2022-03-07,56,554,10,15,81,3744.63,1.74,3742.89
2022-01-05,19,555,3,10,12,10082.28,235.68,9846.6
2023-04-03,17,556,10,7,55,38136.45,135.15,38001.3
2023-04-12,18,557,12,18,81,52739.91,93.41,52646.5
2023-09-05,13,558,17,12,5,4651.5,173.68,4477.82
2021-10-28,114,559,7,14,5,4651.5,94.82,4556.68
2022-01-11,27,560,3,11,99,45647.91,77.79,45570.12
2022-11-08,48,561,10,3,68,63260.4,195.51,63064.88999999999
2023-05-03,27,562,19,2,21,9682.89,7.88,9675.01
2021-12-15,77,563,25,14,82,54124.1,23.19,54100.91
2023-08-06,8,564,14,15,15,1020.15,8.69,1011.46
2022-06-10,31,565,4,9,95,41144.5,17.55,41126.95
2023-02-05,15,566,12,13,64,54235.52,173.97,54061.55
2022-05-14,11,567,7,9,12,7920.599999999999,132.25,7788.349999999999
2022-11-17,145,568,15,3,92,24712.120000000003,24.62,24687.500000000004
2022-10-31,121,569,4,16,10,9303.0,251.31,9051.69
2022-02-16,44,570,8,10,50,11441.0,44.61,11396.39
2022-07-30,60,571,8,4,34,32352.02,30.03,32321.99
2023-07-17,149,572,21,14,69,25116.69,104.83,25011.86
2022-06-19,4,573,7,15,25,9100.25,39.39,9060.86
2022-12-31,43,574,9,4,50,21591.0,104.73,21486.27
2021-11-23,150,575,12,13,67,43021.37,2.88,43018.490000000005
2022-07-30,133,576,8,14,30,8058.3,43.27,8015.03
2023-07-06,151,577,10,7,25,17334.75,65.14,17269.61
2022-04-30,114,578,3,15,60,55818.0,229.39,55588.61
2022-09-09,56,579,1,7,94,4345.62,5.27,4340.349999999999
2023-04-02,60,580,24,2,25,23788.25,24.4,23763.85
2022-08-04,152,581,7,9,35,15158.5,51.38,15107.12
2022-12-30,153,582,10,6,86,39653.74,130.72,39523.02
2023-09-18,29,583,7,9,50,32105.5,155.67,31949.83
2022-01-05,44,584,12,8,91,20822.62,54.23,20768.39
2023-07-07,8,585,17,14,55,3740.55,1.32,3739.23
2022-07-09,97,586,1,12,13,8347.43,61.23,8286.2
2022-12-24,13,587,23,1,80,74424.0,146.57,74277.43
2023-03-04,22,588,5,16,75,20145.75,4.63,20141.12
2021-10-31,39,589,24,14,76,75629.88,53.19,75576.69
2022-07-15,99,590,15,14,53,44530.07,50.78,44479.29
2022-05-07,154,591,25,5,94,79658.42,214.19,79444.23
2022-11-28,24,592,14,3,8,3092.56,56.53,3036.03
2021-10-06,34,593,20,8,56,36531.6,192.61,36338.99
2022-06-20,90,594,32,5,91,59251.01,156.69,59094.32
2022-08-11,123,595,10,15,92,60016.2,120.36,59895.84
2023-08-20,4,596,8,17,55,20020.55,89.8,19930.75
2022-09-03,57,597,4,12,29,12559.9,81.78,12478.12
2022-01-26,46,598,33,10,26,16694.86,108.93,16585.93
2023-07-05,132,599,38,2,30,8058.3,62.43,7995.87
2023-07-12,132,600,11,3,93,24980.73,34.37,24946.36
2021-12-24,134,601,8,16,34,14681.88,19.21,14662.67
2022-04-18,155,602,19,1,49,41524.07,72.41,41451.66
2022-10-16,44,603,25,9,54,12356.28,24.86,12331.419999999998
2022-11-28,75,604,35,12,78,54084.42,116.71,53967.71
2023-01-31,63,605,4,9,27,1836.27,7.11,1829.1600000000003
2022-01-25,82,606,15,11,82,29848.82,43.19,29805.63
2022-02-06,25,607,21,3,79,75170.87,24.26,75146.61
2023-09-08,15,608,33,17,85,72031.55,11.86,72019.69
2021-10-29,156,609,14,1,78,5304.780000000001,2.41,5302.370000000001
2023-06-25,153,610,25,14,14,6455.259999999999,60.31,6394.949999999999
2023-06-04,26,611,21,6,13,11347.05,151.16,11195.89
2022-03-02,153,612,31,15,47,21671.23,107.4,21563.83
2022-08-24,56,613,21,12,40,1849.2,5.75,1843.45
2022-03-13,26,614,9,11,40,34914.0,96.26,34817.74
2023-04-09,1,615,7,10,68,44359.8,181.33,44178.47
2022-06-04,89,616,24,10,85,32858.45,112.83,32745.619999999995
2022-07-09,97,617,7,11,61,39168.71,97.97,39070.74
2022-06-04,157,618,18,5,72,31091.04,43.22,31047.82
2023-03-18,61,619,6,18,12,11418.36,279.85,11138.51
2023-06-28,56,620,9,4,87,4022.01,13.82,4008.19
2023-02-28,152,621,17,2,3,1299.3000000000002,73.26,1226.0400000000002
2023-01-07,24,622,3,6,3,1159.71,37.19,1122.52
2022-04-14,158,623,15,14,80,34648.0,42.07,34605.93
2022-02-01,64,624,6,4,63,54989.55,48.52,54941.030000000006
2023-01-14,89,625,7,13,38,14689.66,26.32,14663.34
2022-10-21,159,626,4,17,22,1017.06,10.7,1006.36
2022-09-18,29,627,6,9,12,7705.32,129.77,7575.549999999999
2021-12-30,12,628,9,14,46,38648.740000000005,244.53,38404.21000000001
2023-07-13,39,629,19,16,33,32839.29,283.23,32556.06
2023-02-03,128,630,9,14,14,952.14,14.49,937.65
2021-11-24,17,631,23,17,44,30509.16,31.51,30477.65
2022-12-20,27,632,24,3,29,13371.61,82.5,13289.11
2022-03-21,134,633,6,2,17,7340.94,107.34,7233.599999999999
2022-06-26,13,634,24,11,99,92099.7,89.97,92009.73
2022-05-05,11,635,8,3,1,660.05,24.59,635.4599999999999
2023-09-02,17,636,11,14,41,28428.99,88.49,28340.5
2023-03-30,17,637,11,6,56,38829.84,168.58,38661.26
2023-02-28,60,638,24,6,99,94201.47,255.1,93946.37
2022-04-19,99,639,8,10,89,74776.91,192.65,74584.26000000001
2023-09-13,160,640,23,12,11,508.53,6.24,502.29
2021-11-28,118,641,11,9,73,72644.49,230.72,72413.77
2023-01-05,39,642,24,15,77,76625.01,44.73,76580.28
2022-11-28,5,643,4,13,53,34574.55,164.42,34410.130000000005
2023-05-14,27,644,1,3,100,46109.0,136.38,45972.62
2022-08-31,22,645,8,12,59,15847.990000000002,34.75,15813.240000000002
2022-02-26,161,646,14,9,86,19678.52,54.4,19624.12
2022-03-16,98,647,7,10,56,38829.84,100.68,38729.16
2023-04-15,11,648,7,16,45,29702.25,94.19,29608.06
2021-10-06,25,649,21,17,94,89443.81999999999,76.28,89367.54
2022-12-10,4,650,24,18,11,4004.11,78.15,3925.96
2023-09-23,24,651,8,1,63,24353.91,68.05,24285.86
2022-03-27,26,652,11,12,87,75937.95,56.67,75881.28
2022-01-02,2,653,15,14,94,79658.42,212.49,79445.93
2021-12-08,24,654,24,1,8,3092.56,22.01,3070.55
2022-05-03,162,655,24,7,46,38648.740000000005,61.6,38587.14000000001
2022-01-28,38,656,23,7,94,34216.94,105.38,34111.560000000005
2023-08-27,15,657,1,6,6,5084.58,192.11,4892.47
2021-11-17,18,658,7,11,21,13673.31,185.39,13487.92
2022-07-07,105,659,15,17,4,3491.4,17.03,3474.37
2023-07-12,5,660,7,6,23,15004.05,109.98,14894.070000000002
2022-01-11,5,661,1,11,90,58711.5,69.36,58642.14
2023-04-17,163,662,18,4,33,12012.33,71.99,11940.34
2023-09-04,19,663,18,2,6,5041.14,249.28,4791.860000000001
2022-06-09,13,664,9,12,71,66051.3,254.38,65796.92
2023-05-22,24,665,15,15,80,30925.6,72.82,30852.78
2022-06-22,4,666,4,8,21,7644.21,56.92,7587.29
2023-02-15,24,667,11,18,44,17009.079999999998,49.53,16959.55
2022-11-02,5,668,21,4,64,41750.4,12.47,41737.93
2023-04-06,42,669,8,5,67,4556.67,7.62,4549.05
2023-04-18,57,670,37,7,43,18623.3,23.48,18599.82
2023-07-06,6,671,9,13,96,63364.8,54.01,63310.78999999999
2023-08-19,63,672,17,7,27,1836.27,20.01,1816.26
2022-09-10,45,673,11,9,79,66946.97,168.84,66778.13
2022-08-05,164,674,6,9,72,61014.96,131.45,60883.51
2021-12-31,130,675,6,17,30,6864.599999999999,41.28,6823.32
2023-01-17,165,676,8,16,75,28992.75,103.95,28888.8
2023-07-21,13,677,24,8,98,91169.4,207.66,90961.74
2022-02-01,129,678,21,7,80,30925.6,82.62,30842.98
2021-11-07,17,679,24,2,10,6933.9,103.6,6830.299999999999
2022-08-21,57,680,12,13,82,35514.200000000004,66.64,35447.560000000005
2022-08-03,71,681,19,7,80,69828.0,57.87,69770.13
2023-05-31,49,682,7,8,26,1201.98,11.74,1190.24
2022-12-17,128,683,17,17,86,5848.860000000001,5.27,5843.59
2021-12-23,75,684,24,14,35,24268.65,6.91,24261.74
2023-09-12,130,685,21,14,85,19449.7,52.21,19397.49
2023-03-26,56,686,23,13,30,1386.9,13.46,1373.4399999999998
2023-01-30,57,687,7,7,76,32915.6,118.83,32796.77
2022-12-14,60,688,37,18,28,26642.84,193.95,26448.89
2023-01-01,27,689,11,10,73,33659.57,73.39,33586.18
2023-06-07,84,690,25,17,90,6120.900000000001,0.53,6120.370000000001
2022-08-29,60,691,28,14,88,83734.64,162.01,83572.63
2023-07-18,78,692,7,17,2,457.64,44.37,413.27
2021-11-23,57,693,3,13,45,19489.5,68.8,19420.7
2021-10-16,57,694,19,3,94,40711.4,41.6,40669.8
2023-06-27,13,695,17,6,58,53957.4,70.37,53887.02999999999
2022-03-13,57,696,15,5,29,12559.9,128.98,12430.920000000002
2023-05-25,48,697,12,15,16,14884.8,29.97,14854.83
2022-12-06,166,698,19,12,4,184.92,0.95,183.97
2023-04-24,5,699,23,3,13,8480.550000000001,19.8,8460.750000000002
2022-07-02,98,700,3,13,12,8320.68,165.94,8154.740000000001
2022-09-05,11,701,3,15,78,51483.9,137.21,51346.69
2022-02-26,39,702,17,2,69,68663.97,272.66,68391.31
2021-11-19,167,703,15,9,55,25359.95,121.54,25238.41
2022-08-27,19,704,5,1,27,22685.13,229.55,22455.58
2022-02-14,168,705,17,16,98,67952.22,41.56,67910.66
2023-08-19,169,706,19,15,55,52334.15,177.51,52156.64
2023-05-29,8,707,7,7,88,5984.88,15.11,5969.77
2022-02-25,43,708,38,5,7,3022.74,4.09,3018.65
2021-11-16,86,709,15,3,84,54693.24,64.99,54628.25
2022-06-13,8,710,19,14,76,5168.76,4.34,5164.42
2022-09-04,56,711,1,15,74,3421.02,5.73,3415.29
2022-07-15,5,712,3,14,26,16961.100000000002,153.45,16807.65
2023-05-06,130,713,23,4,85,19449.7,12.15,19437.55
2023-01-24,43,714,14,8,76,32818.32,4.02,32814.3
2023-03-03,19,715,3,6,45,37808.55,251.44,37557.11
2022-07-26,24,716,28,4,54,20874.78,5.81,20868.97
2021-12-14,44,717,13,10,88,20136.16,62.02,20074.14
2023-03-09,11,718,11,11,45,29702.25,118.14,29584.11
2021-12-08,2,719,3,1,29,24575.47,206.19,24369.28
2022-02-10,170,720,10,5,37,15977.34,3.45,15973.89
2022-09-05,60,721,3,10,6,5709.18,61.25,5647.93
2022-06-26,171,722,32,12,1,872.85,202.95,669.9000000000001
2022-12-10,30,723,10,9,12,4368.12,67.7,4300.42
2023-01-27,119,724,11,5,6,408.06000000000006,4.65,403.4100000000001
2023-07-16,15,725,6,17,8,6779.44,239.35,6540.089999999999
2023-05-15,46,726,14,11,9,5778.99,37.79,5741.2
2022-02-28,128,727,18,4,95,6460.950000000001,12.49,6448.460000000001
2021-12-08,26,728,11,7,72,62845.2,243.57,62601.630000000005
2022-07-28,43,729,15,7,50,21591.0,56.6,21534.4
2023-04-18,57,730,1,9,54,23387.4,30.84,23356.56
2021-11-07,81,731,23,9,5,1343.0500000000002,14.5,1328.5500000000002
2023-03-01,35,732,21,3,41,1895.43,0.92,1894.51
2023-04-29,4,733,6,15,87,31668.87,12.77,31656.1
2023-07-01,129,734,15,14,87,33631.59,10.72,33620.869999999995
2022-08-17,166,735,8,17,73,3374.79,7.53,3367.26
2023-08-04,4,736,1,7,1,364.01,43.88,320.13
2021-11-27,56,737,1,6,34,1571.82,7.96,1563.86
2022-05-11,26,738,19,7,70,61099.5,214.68,60884.82
2022-04-04,122,739,8,7,46,19863.72,59.95,19803.77
2022-04-22,18,740,18,9,24,15626.64,149.13,15477.51
2023-09-13,57,741,17,2,94,40711.4,79.08,40632.32
2023-08-15,44,742,6,2,28,6406.96,53.82,6353.14
2023-03-23,8,743,6,1,86,5848.860000000001,15.3,5833.56
2023-01-17,64,744,11,3,87,75937.95,173.22,75764.73
2022-10-24,67,745,23,2,7,3022.74,33.35,2989.39
2022-09-21,41,746,5,4,41,40800.33,286.2,40514.130000000005
2022-04-11,56,747,14,11,74,3421.02,12.0,3409.02
2022-11-25,19,748,25,17,36,30246.840000000004,245.72,30001.120000000003
2022-03-03,11,749,11,16,11,7260.549999999999,58.42,7202.129999999999
2023-03-05,44,750,20,8,4,915.28,1.7,913.58
2022-03-03,44,751,25,6,4,915.28,21.6,893.68
2022-04-12,93,752,14,2,65,41737.15,122.45,41614.7
2023-09-26,43,753,17,6,26,11227.32,63.76,11163.56
2022-10-09,112,754,10,4,16,11094.24,162.03,10932.21
2023-01-12,11,755,8,18,2,1320.1,11.55,1308.55
2023-08-19,60,756,17,9,36,34255.08,189.28,34065.8
2022-03-05,126,757,25,15,67,25900.19,92.34,25807.85
2022-03-15,88,758,1,10,45,38134.35,209.69,37924.66
2023-01-01,26,759,18,3,32,27931.2,240.89,27690.31
2021-12-10,120,760,21,3,18,15123.420000000002,64.86,15058.56
2022-10-24,7,761,5,6,99,64582.65,100.27,64482.380000000005
2023-04-29,29,762,14,17,29,18621.19,84.32,18536.87
2022-11-27,44,763,5,7,39,8923.98,6.88,8917.1
2021-11-15,18,764,24,12,85,55344.35,84.72,55259.63
2023-05-12,11,765,24,15,8,5280.4,65.99,5214.41
2023-04-30,46,766,17,17,29,18621.19,31.26,18589.93
2022-03-15,126,767,19,13,32,12370.24,49.13,12321.11
2022-12-31,121,768,1,3,77,71633.09999999999,18.29,71614.81
2023-05-31,22,769,9,7,12,3223.32,1.38,3221.94
2022-06-15,27,770,31,8,94,43342.46,88.03,43254.43
2022-06-22,77,771,15,14,24,15841.2,135.66,15705.54
2022-06-06,26,772,20,6,95,82920.75,245.84,82674.91
2023-08-31,4,773,24,3,70,25480.7,107.32,25373.38
2022-01-20,26,774,4,17,91,79429.35,180.03,79249.32
2021-12-13,5,775,5,10,43,28051.05,84.84,27966.21
2022-09-30,150,776,5,13,66,42379.26,16.07,42363.19
2023-01-13,5,777,25,11,49,31965.15,168.87,31796.28
2022-07-01,108,778,7,1,98,63930.3,67.87,63862.43
2022-04-05,172,779,5,4,39,1802.97,10.66,1792.3099999999995
2022-01-19,29,780,25,7,27,17336.97,31.26,17305.710000000003
2022-03-19,19,781,25,17,70,58813.3,185.39,58627.91
2022-11-29,145,782,35,14,42,11281.62,48.84,11232.78
2022-01-09,173,783,9,10,11,7260.549999999999,62.13,7198.419999999999
2021-11-26,11,784,18,5,45,29702.25,131.35,29570.9
2023-05-03,174,785,8,1,56,53285.68,89.34,53196.34
2021-09-28,125,786,4,4,5,1932.85,33.1,1899.75
2023-02-25,19,787,9,8,48,40329.12,176.22,40152.9
2023-07-19,11,788,10,9,81,53464.05,113.7,53350.35
2023-09-19,175,789,3,13,52,33389.72,86.38,33303.340000000004
2022-11-24,150,790,6,10,59,37884.49,160.71,37723.78
2022-01-14,43,791,6,9,15,6477.3,41.03,6436.27
2023-05-21,19,792,40,11,54,45370.26,63.38,45306.880000000005
2023-08-02,113,793,12,13,25,6715.25,44.82,6670.43
2022-11-29,11,794,24,4,47,31022.35,49.05,30973.3
2022-12-21,27,795,1,5,73,33659.57,94.61,33564.96
2022-10-10,121,796,24,8,3,2790.9,214.94,2575.96
2023-03-23,22,797,21,5,97,26055.17,51.31,26003.86
2023-07-14,79,798,1,3,11,7260.549999999999,12.83,7247.719999999999
2022-03-18,130,799,11,4,97,22195.54,14.41,22181.13
2023-05-11,45,800,21,17,16,13558.88,70.99,13487.89
2022-04-24,87,801,19,6,97,64024.85,0.15,64024.7
2022-12-24,22,802,25,13,49,13161.89,30.94,13130.95
2022-09-05,22,803,3,15,22,5909.42,12.71,5896.71
2021-11-20,33,804,16,13,87,56646.57,32.51,56614.06
2022-05-04,4,805,21,12,89,32396.89,2.48,32394.41
2023-03-26,83,806,23,3,20,17457.0,1.15,17455.85
2021-12-19,166,807,17,4,99,4576.77,2.48,4574.29
2023-03-31,113,808,12,2,31,8326.91,42.73,8284.18
2022-03-08,103,809,21,8,71,67558.63,234.01,67324.62000000001
2021-11-10,130,810,38,11,2,457.64,55.0,402.64
2023-02-07,33,811,21,1,1,651.11,100.88,550.23
2021-12-28,19,812,8,18,96,80658.24,5.6,80652.64
2023-06-15,130,813,24,13,12,2745.84,18.51,2727.33
2021-10-31,8,814,8,3,35,2380.3500000000004,14.29,2366.0600000000004
2023-06-09,60,815,19,3,40,38061.2,223.51,37837.69
2021-11-24,30,816,23,18,9,3276.09,35.21,3240.88
2021-12-13,113,817,12,2,22,5909.42,54.04,5855.38
2023-03-17,60,818,15,15,98,93249.94,178.77,93071.17
2023-03-18,8,819,23,12,4,272.04,9.67,262.37
2022-12-15,176,820,11,16,68,15559.76,56.95,15502.81
2021-10-29,56,821,9,1,92,4253.16,10.12,4243.04
2023-05-11,177,822,15,15,28,19414.92,142.23,19272.69
2023-04-06,88,823,23,9,57,48303.51,180.81,48122.7
2022-08-30,8,824,18,9,93,6324.93,16.31,6308.62
2023-07-25,45,825,18,17,92,77963.56,91.87,77871.69
2023-06-07,13,826,23,1,72,66981.59999999999,85.87,66895.73
2023-02-02,120,827,11,15,24,20164.56,237.81,19926.75
2022-07-27,22,828,5,3,39,10475.79,19.24,10456.55
2022-11-22,22,829,14,11,68,18265.48,50.15,18215.33
2022-12-19,59,830,6,4,88,87571.44,18.07,87553.37
2022-08-27,17,831,11,3,2,1386.78,91.42,1295.36
2022-06-11,18,832,11,15,43,27997.73,101.55,27896.18
2022-11-24,168,833,21,14,13,9014.07,66.78,8947.289999999999
2022-09-21,44,834,8,16,77,17619.14,42.27,17576.87
2023-09-25,9,835,3,1,47,17108.47,59.4,17049.07
2023-01-09,24,836,22,5,81,31312.17,32.39,31279.78
2023-08-10,44,837,24,9,36,8237.52,24.03,8213.49
2021-12-31,26,838,9,15,23,20075.55,119.24,19956.31
2021-11-12,60,839,15,12,98,93249.94,21.39,93228.55
2023-07-25,56,840,1,3,28,1294.4399999999998,4.41,1290.0299999999995
2022-07-17,178,841,6,16,100,95153.0,109.28,95043.72
2022-08-17,19,842,6,15,49,41169.310000000005,55.12,41114.19
2022-08-12,67,843,5,6,27,11659.14,66.87,11592.27
2022-08-24,22,844,28,9,50,13430.5,38.3,13392.2
2023-08-19,6,845,11,17,24,15841.2,179.7,15661.499999999998
2023-05-24,17,846,3,10,47,32589.33,195.06,32394.27
2021-11-14,39,847,21,3,45,44780.85,53.75,44727.1
2023-09-21,4,848,9,7,31,11284.31,108.36,11175.95
2023-07-30,18,849,18,13,81,52739.91,169.93,52569.98
2023-05-24,60,850,25,5,90,85637.7,50.76,85586.94
2022-12-17,99,851,40,7,22,18484.18,11.88,18472.3
2023-09-19,4,852,2,2,62,22568.62,10.9,22557.72
2023-01-29,57,853,30,7,74,32049.4,42.28,32007.120000000003
2022-04-10,56,854,8,4,77,3559.71,1.31,3558.4
2022-04-09,18,855,4,8,82,53391.02,137.6,53253.420000000006
2023-08-10,22,856,3,13,82,22026.02,8.13,22017.89
2023-08-31,7,857,33,7,30,19570.5,80.07,19490.43
2023-07-29,5,858,14,1,40,26094.0,170.44,25923.56
2023-09-10,26,859,19,11,23,20075.55,164.67,19910.88
2023-08-29,60,860,23,10,72,68510.16,131.64,68378.52
2022-04-05,44,861,15,15,88,20136.16,48.18,20087.98
2023-01-26,153,862,19,17,28,12910.52,19.39,12891.13
2023-05-14,132,863,5,13,100,26861.0,13.57,26847.43
2022-04-30,8,864,5,7,63,4284.63,16.64,4267.99
2022-08-16,160,865,9,11,87,4022.01,7.94,4014.07
2022-08-04,8,866,18,12,55,3740.55,7.55,3733.0
2022-03-25,144,867,1,13,60,25909.2,72.01,25837.19
2021-10-07,5,868,7,17,60,39141.0,137.53,39003.47
